ticker,date,open,close,high,low,volume,gap_pct,rc_result,net_pl
KAVLD,2021-01-26,1.05,1.31,1.31,1.04,1038900,24.76,Win,37045.77
PRTS,2021-01-26,16.27,20.18,20.86,15.37,34635207,24.03,Win,37045.77
RGLS,2021-01-26,1.26,1.55,1.615,1.26,646888.1,23.02,Win,37045.77
CENN,2021-01-27,3.51,13.8,15,3.45,1465500,293.16,Win,189102.63
NAKD,2021-01-27,0.351,1.38,1.5,0.345,2293819298,293.16,Win,189102.63
GNUS,2021-01-27,1.63,3.06,3.06,1.6,216259932,87.73,Win,189102.63
TOON,2021-01-27,1.63,3.06,3.06,1.6,21589800,87.73,Win,189102.63
FOSL,2021-01-27,12.74,23.66,28.5999,12.51,20207670,85.71,Win,189102.63
MSN,2021-01-27,1.24,2.17,2.25,1.15,8183208,75.0,Win,189102.63
NTN,2021-01-27,3.3,5.15,5.2,3.2,3620532,56.06,Win,189102.63
ALTS,2021-01-27,6.16,9.52,11.64,5.68,3122700,54.55,Win,189102.63
ALTS_old,2021-01-27,6.16,9.52,11.6394,5.68,3122730,54.55,Win,189102.63
JAN,2021-01-27,6.16,9.52,11.6394,5.68,3122730,54.55,Win,189102.63
TRVG,2021-01-27,2.14,3.19,5.88,2.07,8792289.8,49.07,Win,189102.63
RUBY,2021-01-27,9.97,14.69,14.8,9.86,1856567,47.34,Win,189102.63
SRNE,2021-01-27,10.74,15.23,17.03,10.45,110292280,41.81,Win,189102.63
SRNEQ,2021-01-27,10.74,15.23,17.03,10.45,110292300,41.81,Win,189102.63
BBW,2021-01-27,4.86,6.78,8.4,4.67,6578426,39.51,Win,189102.63
UUU,2021-01-27,7.74,10.72,12.25,7.4,3916900,38.5,Win,189102.63
PBF,2021-01-27,8.11,11.03,13.64,8.07,27006300,36.0,Win,189102.63
NOKBF,2021-01-27,5.02,6.81,9.95,4.935,16532174,35.66,Win,189102.63
RIG,2021-01-27,2.8,3.73,4.19,2.73,140782703,33.21,Win,189102.63
MPLN-WT,2021-01-27,1.36,1.81,1.97,1.36,741130,33.09,Win,189102.63
GBR,2021-01-28,2.3,25,30.99,2.26,95586992,986.96,Win,445882.22
BRN,2021-01-28,1.83,5.7601,6.9899,1.81,5642420,214.76,Win,445882.22
REPX,2021-01-28,1.55,4.12,6.6,1.53,3761245.08,165.81,Win,445882.22
TGC,2021-01-28,1.55,4.12,6.6,1.53,45162562,165.81,Win,445882.22
MARPS,2021-01-28,4.01,8.98,8.98,4,2616400,123.94,Win,445882.22
PED,2021-01-28,1.4,2.89,3.5,1.36,40863672,106.43,Win,445882.22
CEI,2021-01-28,1.12,2.09,2.26,1.12,2110371,86.61,Win,445882.22
CEIN,2021-01-28,1.12,2.09,2.26,1.12,2110372,86.61,Win,445882.22
CANG,2021-01-28,11.68,19.6,19.6,11.38,7912400,67.81,Win,445882.22
SNDE,2021-01-28,2.18,3.45,3.7,2.06,4807905,58.26,Win,445882.22
SNDEQ,2021-01-28,2.18,3.45,3.7,2.06,4805122,58.26,Win,445882.22
PVL,2021-01-28,1.02,1.59,1.6,1,4892800,55.88,Win,445882.22
USEG,2021-01-28,4.35,6.57,7.95,4.28,13228900,51.03,Win,445882.22
SNMP,2021-01-28,0.94,1.38,1.46,0.915,11927988,46.81,Win,445882.22
AGIG,2021-01-28,2.11,3.08,3.17,1.88,2594510,45.97,Win,445882.22
HUSA,2021-01-28,2.11,3.08,3.17,1.88,2594510,45.97,Win,445882.22
LLIT,2021-01-28,7.1,9.98,17.143,7.01,22703611,40.56,Win,445882.22
NEGG,2021-01-28,7.1,9.98,17.14,7.01,1133620,40.56,Win,445882.22
SDPI,2021-01-28,0.8206,1.14,1.15,0.8006,11020870,38.92,Win,445882.22
NCTY,2021-01-28,11.73,16.24,17.5,11.52,1102290,38.45,Win,445882.22
ICON_old,2021-01-29,1.8,2.85,4.2,1.73,15537107,58.33,Win,120392.99
TWNKW,2021-01-29,1.49,2.03,2.37,1.49,2615655,36.24,Win,120392.99
NM,2021-01-29,3.44,4.35,5.31,3.395,1533693,26.45,Win,120392.99
UUU,2021-01-29,8,10.1,19.88,7.99,4083200,26.25,Win,120392.99
VXRT,2021-01-29,9.49,11.98,13.4997,9.45,60833301,26.24,Win,120392.99
ICCC,2021-01-29,7.61,9.35,13.2,7.45,550926,22.86,Win,120392.99
WAFU,2021-01-29,5.09,6.14,9.34,4.85,5152400,20.63,Win,120392.99
PHUN,2021-01-29,1.74,2.08,2.24,1.63,1431624,19.54,Win,120392.99
HMPT,2021-01-29,9.6,11.32,11.33,9.05,7087373,17.92,Win,120392.99
EDRY,2021-01-29,7.6,8.94,11.94,7.41,1147428,17.63,Win,120392.99
USIO,2021-01-29,3.25,3.82,4.08,3.187,1229351,17.54,Win,120392.99
PDSB,2021-01-29,2.6,3.05,3.1,2.58,948300,17.31,Win,120392.99
AADI,2021-01-29,1.29,1.51,1.5802,1.26,689816,17.05,Win,120392.99
ARPO,2021-01-29,1.29,1.51,1.5802,1.26,10315192,17.05,Win,120392.99
WHWK,2021-01-29,1.29,1.51,1.5802,1.26,689816,17.05,Win,120392.99
XELB,2021-01-29,1.49,1.74,2.9,1.41,658676,16.78,Win,120392.99
DTEA,2021-01-29,2.89,3.35,3.44,2.89,1481543,15.92,Win,120392.99
DTEAF,2021-01-29,2.89,3.35,3.44,2.89,1507300,15.92,Win,120392.99
CATB,2021-01-29,3.59,4.15,7.97,3.12,287035285,15.6,Win,120392.99
ATXS,2021-01-29,3.6,4.15,7.97,3.12,47862500,15.28,Win,120392.99
ENSCW,2021-02-01,1.61,3.1,3.19,1.22,2915311,92.55,Win,99186.12
LACQW,2021-02-01,1.61,3.1,3.19,1.22,2915311,92.55,Win,99186.12
DVAX,2021-02-01,7.37,10.27,11.69,7.06,107218305,39.35,Win,99186.12
OVTZ,2021-02-01,0.93,1.29,1.45,0.81,1390300,38.71,Win,99186.12
VMNT,2021-02-01,0.784,1.076,1.19,0.75,787027,37.24,Win,99186.12
GSM,2021-02-01,2.0535,2.76,3.18,2.0201,30775850,34.4,Win,99186.12
MVMDF,2021-02-01,1.03,1.36,1.3946,1,590511,32.04,Win,99186.12
LODE,2021-02-01,2.25,2.95,4.17,2.05,32310521.9,31.11,Win,99186.12
REEMF,2021-02-01,1.4993,1.9491,1.9591,1.4993,876843.91,30.0,Win,99186.12
AMBR,2021-02-01,14.39,17.98,18.45,14.31,587070,24.95,Win,99186.12
ICLK,2021-02-01,14.39,17.98,18.45,14.31,587070.2,24.95,Win,99186.12
RVP,2021-02-01,17.28,21.5,21.5,16.91,6886900,24.42,Win,99186.12
VYGVF,2021-02-01,6.561,8.1,8.7208,6.5373,2788491,23.46,Win,99186.12
VYGVQ,2021-02-01,6.561,8.1,8.7208,6.5373,2788491,23.46,Win,99186.12
CYDY,2021-02-01,5.8,7.15,7.15,5.75,16133600,23.28,Win,99186.12
INO,2021-02-01,13.76,16.96,18.2,13.3,7875642,23.26,Win,99186.12
CNCE,2021-02-01,6.17,7.505,7.7,5.9,7217126,21.64,Win,99186.12
SNDL,2021-02-01,1,1.21,1.25,0.902,171372490,21.0,Win,99186.12
CMGR,2021-02-01,10.85,13.1,17.99,10,935823,20.74,Win,99186.12
TONJ,2021-02-01,10.85,13.1,17.99,10,935823,20.74,Win,99186.12
ANVS,2021-02-02,10.44,16.6,17.51,10.3097,1565038,59.0,Win,7249.25
OCGN,2021-02-02,2.08,3.26,3.73,2.01,410442125,56.73,Win,7249.25
NTN,2021-02-02,4.49,6.38,7.16,4.12,15630542,42.09,Win,7249.25
VXRT,2021-02-02,17.1,23.33,24.9,14.58,72930227,36.43,Win,7249.25
CCIV-WT,2021-02-02,10.96,14.5,14.5,10.35,5904628,32.3,Win,7249.25
LCIDW,2021-02-02,10.96,14.5,14.5,10.35,5904628,32.3,Win,7249.25
SLS,2021-02-02,6.25,8.18,8.8,6.05,17184160,30.88,Win,7249.25
VTVT,2021-02-02,2.06,2.66,3.15,2,1082053,29.13,Win,7249.25
ARKOW,2021-02-02,1.6,1.96,2.1,1.6,640561,22.5,Win,7249.25
BTWNU,2021-02-02,15.25,18.53,18.7915,15.25,519283,21.51,Win,7249.25
PRKR,2021-02-02,1.35,1.64,1.9,1.25,686229,21.48,Win,7249.25
RAVE,2021-02-02,1.04,1.26,1.4,1.03,7630420,21.15,Win,7249.25
HOLUW,2021-02-02,4.2,5.08,5.24,3.8,4037951,20.95,Win,7249.25
CRMD,2021-02-02,9.76,11.72,12.78,9.2517,4440469,20.08,Win,7249.25
KOPN,2021-02-02,5.65,6.76,7.08,5.51,14827610,19.65,Win,7249.25
TLRY,2021-02-02,19.76,23.49,24.08,19.3,6316071.9,18.88,Win,7249.25
CATX,2021-02-02,1.64,1.94,2.08,1.6,1535510,18.29,Win,7249.25
BTWNW,2021-02-02,4.25,5,5.11,4.15,1148163,17.65,Win,7249.25
MNYWW,2021-02-02,4.25,5,5.11,4.15,1136800,17.65,Win,7249.25
LIZI,2021-02-02,4.42,5.16,7.11,4.23,45403627,16.74,Win,7249.25
CLNNW,2021-02-03,0.755,2.21,2.4,0.755,2424803,192.72,Win,44275.78
CPSH,2021-02-03,8.9,16.54,17.5,8.3,46103688,85.84,Win,44275.78
SIRCD,2021-02-03,0.855,1.495,1.73,0.85,29821900,74.85,Win,44275.78
LEXX,2021-02-03,5.01,7.25,7.7925,5,3604712,44.71,Win,44275.78
LXRP,2021-02-03,5.01,7.25,7.7925,5,3604712,44.71,Win,44275.78
SOGP,2021-02-03,6.512,8.5,10.35,6.23,6926050,30.53,Win,44275.78
LIZI,2021-02-03,6.5122,8.5,10.35,6.23,69426383,30.52,Win,44275.78
HYRE,2021-02-03,12,15.62,16.27,11.41,1838714,30.17,Win,44275.78
HYREQ,2021-02-03,12,15.62,16.27,11.41,1813278,30.17,Win,44275.78
AVXL,2021-02-03,8.06,10.38,10.98,7.9653,18086230,28.78,Win,44275.78
MNKD,2021-02-03,4,5.12,5.31,3.9,22698500,28.0,Win,44275.78
ICON_old,2021-02-03,2.28,2.91,3.2,2.27,1740934,27.63,Win,44275.78
HOFV,2021-02-03,2.48,3.12,3.25,2.41,933609,25.81,Win,44275.78
FARM,2021-02-03,5.65,6.9,7.0136,5.63,840652,22.12,Win,44275.78
SYPR,2021-02-03,2.43,2.96,3.09,2.4002,2039296,21.81,Win,44275.78
REKR,2021-02-03,12.14,14.77,15.46,12.09,1676500,21.66,Win,44275.78
TAKOF,2021-02-03,1.09,1.32,1.34,1.0674,8152806,21.1,Win,44275.78
KSHB,2021-02-03,1.28,1.55,1.57,1.27,2113900,21.09,Win,44275.78
AMRS,2021-02-03,9.74,11.79,11.9,9.5,5893378,21.05,Win,44275.78
AMRSQ,2021-02-03,9.74,11.79,11.9,9.5,5743164,21.05,Win,44275.78
OBMP,2021-02-04,0.5,6.48,10,0.333,514165,1196.0,Win,280079.93
THER,2021-02-04,0.5,6.28,10,0.333,522866,1156.0,Win,280079.93
AACG,2021-02-04,3.67,14.3,19.75,3.45,315842300,289.65,Win,280079.93
CYTHW,2021-02-04,4.1,7.75,9.05,4.1,579300,89.02,Win,280079.93
METX,2021-02-04,1.88,2.74,2.85,1.88,35333521,45.74,Win,280079.93
VERU,2021-02-04,9.95,14.28,14.59,9.83,2967793.9,43.52,Win,280079.93
SIRCD,2021-02-04,1.65,2.34,2.48,1.6,38354600,41.82,Win,280079.93
MTP,2021-02-04,2.71,3.8,3.8295,2.65,12178877,40.22,Win,280079.93
IPSI,2021-02-04,1.65,2.25,2.7,1.5,1239297,36.36,Win,280079.93
WAFU,2021-02-04,6.42,8.6,9.49,6.376,6346600,33.96,Win,280079.93
RWLK,2021-02-04,2.5,3.34,3.38,2.4,9677181,33.6,Win,280079.93
AMBO,2021-02-04,2.74,3.65,4.73,2.73,1246167,33.21,Win,280079.93
LIZI,2021-02-04,10.91,14.49,16.01,10.5,75446593,32.81,Win,280079.93
SOGP,2021-02-04,10.91,14.49,16.01,10.5,7480770,32.81,Win,280079.93
FMAC,2021-02-04,10.95,14.44,14.44,10.86,3492785,31.87,Win,280079.93
FMAC-U,2021-02-04,10.95,14.44,14.44,10.86,3357897,31.87,Win,280079.93
FMAC-WS,2021-02-04,10.95,14.44,14.44,10.86,3357897,31.87,Win,280079.93
STRYQ,2021-02-04,10.95,14.44,14.44,10.86,3210500,31.87,Win,280079.93
CTDH,2021-02-04,10,13.15,15.31,10,12246760,31.5,Win,280079.93
SIFY,2021-02-04,2.35,3.04,3.47,2.3,2003633,29.36,Win,280079.93
ENKS,2021-02-05,0.65,1.99,1.99,0.6405,9016100,206.15,Win,9913.41
NTAC,2021-02-05,0.65,1.99,1.99,0.6405,9016100,206.15,Win,9913.41
OCGN,2021-02-05,3.42,5.25,5.9,3.11,364424812,53.51,Win,9913.41
BBRWD,2021-02-05,2.1002,2.9973,3.1803,2.0822,2397881,42.71,Win,9913.41
XYF,2021-02-05,2.5,3.55,4.95,2.46,2579039,42.0,Win,9913.41
AAME,2021-02-05,3.75,5.2,15.97,3.6,111912807,38.67,Win,9913.41
REAX,2021-02-05,1.79,2.48,2.85,1.7,1358743,38.55,Win,9913.41
TKAT,2021-02-05,2.39,3.22,4.15,2.12,2712977,34.73,Win,9913.41
VISL,2021-02-05,2.72,3.66,3.8589,2.61,3750718,34.56,Win,9913.41
GPHOF,2021-02-05,0.85,1.14,1.245,0.85,871973,34.12,Win,9913.41
SIGL,2021-02-05,2.09,2.71,2.93,2.08,625800,29.67,Win,9913.41
JP,2021-02-05,2.3,2.96,4.97,2.21,9411225,28.7,Win,9913.41
JPPYY,2021-02-05,2.3,2.96,4.97,2.21,9407467,28.7,Win,9913.41
SPRO,2021-02-05,15.8,19.97,21,14.02,2591011,26.39,Win,9913.41
ALPP,2021-02-05,5.83,7.3,7.46,5.75,976295,25.21,Win,9913.41
KAVL,2021-02-05,1.44,1.8,1.87,1.42,856166,25.0,Win,9913.41
KAVLD,2021-02-05,1.44,1.8,1.87,1.42,856200,25.0,Win,9913.41
TMRC,2021-02-05,2,2.5,2.53,1.98,2004000,25.0,Win,9913.41
RMCF,2021-02-05,4.75,5.93,7.4,4.75,1680949,24.84,Win,9913.41
HITIF,2021-02-05,7.524,9.285,9.414,7.213,1268337,23.41,Win,9913.41
AEZS,2021-02-08,1.18,3.34,3.62,1.18,2186521.88,183.05,Win,40018.75
CSCIF,2021-02-08,1.18,3.34,3.62,1.18,2186522,183.05,Win,40018.75
NGACW,2021-02-08,2.2,4.19,4.55,2,2549081,90.45,Win,40018.75
XOSWW,2021-02-08,2.2,4.19,4.55,2,2546281,90.45,Win,40018.75
REZZF,2021-02-08,0.8,1.52,1.52,0.8,1150186,90.0,Win,40018.75
REZZD,2021-02-08,0.8001,1.52,1.52,0.8,1150186,89.98,Win,40018.75
HFEN,2021-02-08,6.05,10.55,17.48,6.05,2255639,74.38,Win,40018.75
ARYA,2021-02-08,13.01,22.43,25.8863,13.01,13649284,72.41,Win,40018.75
NAUT,2021-02-08,13.01,22.43,25.8863,13.01,13580180,72.41,Win,40018.75
ZSAN,2021-02-08,1.12,1.93,1.95,1.12,61892094,72.32,Win,40018.75
ZSANQ,2021-02-08,1.12,1.93,1.95,1.12,1728677,72.32,Win,40018.75
OCGN,2021-02-08,9.28,15.81,18.77,9.13,719521500,70.37,Win,40018.75
HSSHF,2021-02-08,0.936,1.5,1.5,0.88,730107,60.26,Win,40018.75
SGLY,2021-02-08,7.25,11,11,7.05,2042898,51.72,Win,40018.75
SINO,2021-02-08,7.25,11,11,7.05,20535343,51.72,Win,40018.75
NSRCD,2021-02-08,1.5416,2.208,2.437,1.25,596183.7,43.23,Win,40018.75
PLRTF,2021-02-08,0.84,1.17,1.18,0.8,4119200,39.29,Win,40018.75
KIQ,2021-02-08,0.875,1.21,1.21,0.86,21873265,38.29,Win,40018.75
CMGR,2021-02-08,6.51,9,12,6.4,690628,38.25,Win,40018.75
TONJ,2021-02-08,6.51,9,12,6.4,690628,38.25,Win,40018.75
AUVI,2021-02-09,9,19.71,35.78,8.288,946712,119.0,Win,13312.1
AUVIQ,2021-02-09,9,19.71,35.78,8.288,946712,119.0,Win,13312.1
BUDZ,2021-02-09,0.62,1.02,1.05,0.62,1384192,64.52,Win,13312.1
GSAT,2021-02-09,1.28,2.08,2.25,1.23,19613587,62.5,Win,13312.1
CHUC,2021-02-09,1.03,1.62,1.75,0.96,1079794,57.28,Win,13312.1
SALM,2021-02-09,1.8,2.83,3.17,1.77,9494032,57.22,Win,13312.1
PDSB,2021-02-09,4.38,6.81,6.95,4.183,8668700,55.48,Win,13312.1
ADAG,2021-02-09,20.4,29.99,31,20.21,5135300,47.01,Win,13312.1
NVCN,2021-02-09,1.56,2.29,2.6,1.55,31331146,46.79,Win,13312.1
LEDS,2021-02-09,3.8535,5.43,7.78,3.8535,10359820,40.91,Win,13312.1
BHTG,2021-02-09,1.88,2.59,3.05,1.82,23300986,37.77,Win,13312.1
RENO,2021-02-09,1.88,2.59,3.05,1.82,23213221,37.77,Win,13312.1
EFOI,2021-02-09,5.15,7.07,9.64,5.0501,1978476.86,37.28,Win,13312.1
MOGO,2021-02-09,7.71,10.5,11.86,7.71,6907446.67,36.19,Win,13312.1
ORIO,2021-02-09,7.71,10.5,11.86,7.71,6907433,36.19,Win,13312.1
MJNE,2021-02-09,0.884,1.195,1.35,0.88,580500,35.18,Win,13312.1
BSQR,2021-02-09,6.215,8.4,11.45,5.89,43674509,35.16,Win,13312.1
ASTSW,2021-02-09,5.96,7.99,9.4345,5.96,2231053,34.06,Win,13312.1
NPAWW,2021-02-09,5.96,7.99,9.4345,5.96,2232768,34.06,Win,13312.1
RMTI,2021-02-09,1.52,1.93,1.98,1.52,1218718,26.97,Win,13312.1
ANCN,2021-02-10,2.86,7.96,10.55,2.79,46422473,178.32,Win,24552.5
CMMB,2021-02-10,2.86,7.96,10.55,2.79,724423,178.32,Win,24552.5
REPX,2021-02-10,2.74,5.05,5.15,2.51,1810109.08,84.31,Win,24552.5
TGC,2021-02-10,2.74,5.05,5.15,2.51,21741958,84.31,Win,24552.5
CLVRW,2021-02-10,4.01,6.95,7.78,4.01,2401400,73.32,Win,24552.5
BUDZ,2021-02-10,1.2,2.05,2.38,1.15,4455743,70.83,Win,24552.5
TRCH,2021-02-10,1.83,2.59,3.14,1.72,277546925,41.53,Win,24552.5
APOP,2021-02-10,3.51,4.75,4.82,3.41,1683811,35.33,Win,24552.5
CANN,2021-02-10,1.39,1.86,1.99,1.38,3477000,33.81,Win,24552.5
SNDL,2021-02-10,2.21,2.95,3.04,1.93,258048890,33.48,Win,24552.5
ZYNE,2021-02-10,6.58,8.75,9,6.2522,36104024,32.98,Win,24552.5
NAKD,2021-02-10,1.1715,1.51,1.58,1.16,460893661,28.89,Win,24552.5
CBDS,2021-02-10,1.15,1.48,1.72,1.12,1394600,28.7,Win,24552.5
DOGP,2021-02-10,1.15,1.48,1.72,1.12,1394643,28.7,Win,24552.5
NTEC,2021-02-10,6.1135,7.85,8.36,5.89,5225025,28.4,Win,24552.5
YELL,2021-02-10,5.09,6.48,6.83,4.78,9090834,27.31,Win,24552.5
YELLQ,2021-02-10,5.09,6.48,6.83,4.78,9008200,27.31,Win,24552.5
YRCW,2021-02-10,5.09,6.48,6.83,4.78,9008222,27.31,Win,24552.5
MXC,2021-02-10,9.105,11.58,14.25,8.19,1152800,27.18,Win,24552.5
AMLI,2021-02-10,2.4,3.05,3.32,2.312,7567000,27.08,Win,24552.5
IFMK,2021-02-11,1.47,3.3,4.25,1.41,46840420,124.49,Win,21766.63
LDI,2021-02-11,14,22,23.791,14,7896500,57.14,Win,21766.63
LDI_old,2021-02-11,14,22,23.7908,14,7896516,57.14,Win,21766.63
HFEN,2021-02-11,8.61,12.8,16.51,8.44,2075184,48.66,Win,21766.63
BRQS,2021-02-11,2.02,2.95,3.07,1.9,113485811,46.04,Win,21766.63
BRQSF,2021-02-11,2.02,2.945,3.07,1.9,589435,45.79,Win,21766.63
KROEF,2021-02-11,1.95,2.82,3.09,1.92,816000,44.62,Win,21766.63
INPX,2021-02-11,1.68,2.32,2.89,1.625,104235163,38.1,Win,21766.63
HYLN,2021-02-11,15.98,20.78,22.25,15.31,68894500,30.04,Win,21766.63
HYLN-WS,2021-02-11,15.98,20.78,22.25,15.31,68894500,30.04,Win,21766.63
HYLN-WT,2021-02-11,15.98,20.78,22.25,15.31,68894500,30.04,Win,21766.63
LEDS,2021-02-11,5.65,7.22,9.38,4.96,6674096,27.79,Win,21766.63
BVS,2021-02-11,15.1,19.21,19.51,15.04,3484446,27.22,Win,21766.63
RAVE,2021-02-11,1.3,1.65,1.69,1.28,9855772,26.92,Win,21766.63
FENG,2021-02-11,1.81,2.26,2.46,1.74,1828276.67,24.86,Win,21766.63
QTT,2021-02-11,4.39,5.45,5.64,4.38,26125179,24.15,Win,21766.63
ACEVW,2021-02-11,2.36,2.9,3,2.23,853445,22.88,Win,21766.63
TMPOW,2021-02-11,2.36,2.9,3,2.23,853445,22.88,Win,21766.63
VEGGD,2021-02-11,0.897,1.1,1.27,0.894,1165948,22.63,Win,21766.63
VEGGF,2021-02-11,0.897,1.1,1.27,0.894,1165948,22.63,Win,21766.63
MKTY,2021-02-12,5.33,9,10.41,5.33,836000,68.86,Win,18366.72
HFEN,2021-02-12,11.7,17.56,17.9,10.5,1216220,50.09,Win,18366.72
IPSI,2021-02-12,4.17,6.15,7.2,3.6,1105240,47.48,Win,18366.72
IO,2021-02-12,3.04,4.43,5.35,2.9391,23313132,45.72,Win,18366.72
IOGPQ,2021-02-12,3.04,4.43,5.35,2.94,23277300,45.72,Win,18366.72
ARBKF,2021-02-12,1.99,2.72,2.74,1.9,12838500,36.68,Win,18366.72
SHIP,2021-02-12,1.4877,1.9935,2.1324,1.3885,14385650,34.0,Win,18366.72
CCNC,2021-02-12,5.0419,6.75,8.35,5.03,16269742,33.88,Win,18366.72
GDC,2021-02-12,5.042,6.75,8.35,5.03,539983,33.88,Win,18366.72
PRTA,2021-02-12,17.07,22.85,23.87,16.8,2834859,33.86,Win,18366.72
CD,2021-02-12,4.87,6.41,6.45,4.8,1615770,31.62,Win,18366.72
MFH,2021-02-12,4.87,6.41,6.45,4.8,1615782.7,31.62,Win,18366.72
FAT,2021-02-12,6.8645,8.9877,9.8064,6.779,608232,30.93,Win,18366.72
SSUP,2021-02-12,5.45,7.05,7.1,5.36,2359521,29.36,Win,18366.72
SUP,2021-02-12,5.45,7.05,7.1,5.36,2359521,29.36,Win,18366.72
VUZI,2021-02-12,13.24,16.95,16.96,13.1,7784562,28.02,Win,18366.72
LLIT,2021-02-12,8.33,10.6,11.99,8.15,9591587,27.25,Win,18366.72
CAN,2021-02-12,10.305,13.04,13.4794,9.788,26965000,26.54,Win,18366.72
BGI,2021-02-12,2.16,2.73,2.86,2.11,2710500,26.39,Win,18366.72
TRVG,2021-02-12,2.65,3.3,3.8598,2.6301,4850784,24.53,Win,18366.72
SCKT,2021-02-16,10.19,20.68,35,9.17,227120500,102.94,Win,36996.68
PXS,2021-02-16,1.677,2.96,4.6,1.66,11285394.5,76.51,Win,36996.68
CMGR,2021-02-16,16.25,27.4,28.43,15.25,924443,68.62,Win,36996.68
TONJ,2021-02-16,16.25,27.4,28.43,15.25,924443,68.62,Win,36996.68
KBNTW,2021-02-16,3.28,5.2,6.9614,2.975,749104,58.54,Win,36996.68
KBNT,2021-02-16,7.9006,11.09,16.26,7.83,9959446,40.37,Win,36996.68
BBRWD,2021-02-16,3.7804,5.0105,5.0105,3.7654,757060,32.54,Win,36996.68
LKCO,2021-02-16,2.28,3,3.86,1.94,643314.58,31.58,Win,36996.68
LKCOF,2021-02-16,2.28,3,3.86,1.94,645148,31.58,Win,36996.68
MILEW,2021-02-16,4.95,6.45,6.51,4.95,561821,30.3,Win,36996.68
EVOL,2021-02-16,2.69,3.48,3.55,2.6,742600,29.37,Win,36996.68
CD,2021-02-16,6.5,8.4,8.42,6.43,1479330,29.23,Win,36996.68
MFH,2021-02-16,6.5,8.4,8.42,6.43,1479366.99,29.23,Win,36996.68
HFEN,2021-02-16,21.38,27.5,29.49,18.01,1600403,28.62,Win,36996.68
STEM-WT,2021-02-16,19.6,25,25,19.45,731811,27.55,Win,36996.68
LYL,2021-02-16,2.65,3.35,3.44,2.6,1592388,26.42,Win,36996.68
MATH,2021-02-16,2.65,3.35,3.44,2.6,1574900,26.42,Win,36996.68
ITP,2021-02-16,1.14,1.44,1.45,1.08,4336279.3,26.32,Win,36996.68
BLCT,2021-02-16,16,20.2,20.46,15.05,2840572,26.25,Win,36996.68
CAN,2021-02-16,15.59,19.64,19.65,15.03,42459469,25.98,Win,36996.68
BDIC,2021-02-17,0.29,1.09,1.2,0.2,1112354,275.86,Win,105330.92
LTES,2021-02-17,0.29,1.09,1.2,0.2,1112354,275.86,Win,105330.92
LTESF,2021-02-17,0.29,1.09,1.2,0.2,1112354,275.86,Win,105330.92
BCII,2021-02-17,0.819,1.46,1.47,0.7501,1138398,78.27,Win,105330.92
NXTD,2021-02-17,2.03,3.42,3.44,1.98,94914485,68.47,Win,105330.92
APYPD,2021-02-17,0.76,1.28,1.7,0.74,11123535,68.42,Win,105330.92
PBTS,2021-02-17,4.2,6.38,9.65,4.1,10001449,51.9,Win,105330.92
ALM,2021-02-17,0.9615,1.317,1.3425,0.9615,1051956,36.97,Win,105330.92
ALMTD,2021-02-17,0.9615,1.317,1.3425,0.9615,1051956,36.97,Win,105330.92
PHCF,2021-02-17,3.88,5.25,5.25,3.66,2977172,35.31,Win,105330.92
CNET,2021-02-17,4.59,6.19,6.19,4.14,2668088.5,34.86,Win,105330.92
GRNQ,2021-02-17,3.12,4.15,4.15,3.0101,2009935.9,33.01,Win,105330.92
TYHT,2021-02-17,4.3,5.68,6.03,4.0501,2660681,32.09,Win,105330.92
PLRTF,2021-02-17,1.08,1.41,1.45,1.06,3729500,30.56,Win,105330.92
BTCS,2021-02-17,14.7,18.9,19,13.6,548926.1,28.57,Win,105330.92
BTCSD,2021-02-17,1.47,1.89,1.9,1.36,5489300,28.57,Win,105330.92
ELYS,2021-02-17,5.65,7.21,7.34,5.38,4788907,27.61,Win,105330.92
DMGGF,2021-02-17,1.65,2.1,2.1,1.62,5892700,27.27,Win,105330.92
FNHC,2021-02-17,6.84,8.66,8.8,6.77,714117,26.61,Win,105330.92
FNHCQ,2021-02-17,6.84,8.66,8.8,6.77,705505,26.61,Win,105330.92
CAPAW,2021-02-18,5.99,9.69,11.5,5.61,3191517,61.77,Win,61777.09
QSIAW,2021-02-18,5.99,9.69,11.5,5.61,3161235,61.77,Win,61777.09
CAPAU,2021-02-18,17.05,25.87,28.4,17.01,1448120,51.73,Win,61777.09
JFU,2021-02-18,1.85,2.63,3.5,1.82,4365245,42.16,Win,61777.09
ITACW,2021-02-18,1.32,1.85,1.9,1.2601,624632,40.15,Win,61777.09
UURAD,2021-02-18,1.6171,2.1,2.15,1.55,767299,29.86,Win,61777.09
UURAF,2021-02-18,1.62,2.1,2.15,1.55,767300,29.63,Win,61777.09
TKAT,2021-02-18,3.2,4.1,4.7434,3.15,2102207,28.12,Win,61777.09
BCII,2021-02-18,1.5,1.895,2.54,1.47,1648157,26.33,Win,61777.09
SIRCD,2021-02-18,1.32,1.63,1.71,1.32,7695500,23.48,Win,61777.09
MIR-WT,2021-02-18,3.64,4.49,4.8,3.64,1676967,23.35,Win,61777.09
WNDW,2021-02-18,24,29.6,30.4,23.98,799400,23.33,Win,61777.09
CAPA,2021-02-18,18.2,22.41,25,16.79,39344400,23.13,Win,61777.09
QSI,2021-02-18,18.2,22.41,25,16.79,39472800,23.13,Win,61777.09
ETCG,2021-02-18,13.55,16.43,16.73,13.505,1036600,21.25,Win,61777.09
